,Quantity/Units,Weight(1000 Tons),Value(million SAR),Country Group,Commodity,Commodity Code
3839,0,10,24,Other Arab League Countries,PROD. OF FLATTENED CAST IRON W/ THICKNESS >1MM & <3MM.,72091600
3840,0,65,182,Gulf Cooperation Council,OTHER COLD-ROLLED IRON OR STEEL,72099000
3841,0,0,0,Other Country Groups,OTHER COLD-ROLLED IRON OR STEEL,72099000
3842,0,5,7,European Union,"IRON OR STEEL, TIN-PLATED, UNDER .5 MM THICK",72101200
3843,0,0,0,Other Country Groups,"IRON OR STEEL, TIN-PLATED, UNDER .5 MM THICK",72101200
3844,0,0,2,Gulf Cooperation Council,PRODUCT OF IRON/STEEL PAINTED W/ ZINC BY ELECTROLYSIS.,72103000
3845,0,1,3,Islamic not Arabic countries,PRODUCT OF IRON/STEEL PAINTED W/ ZINC BY ELECTROLYSIS.,72103000
3846,0,1,4,"Asian not Arabic ,not Islamic",PRODUCT OF IRON/STEEL PAINTED W/ ZINC BY ELECTROLYSIS.,72103000
3847,0,0,3,European Union,PRODUCT OF IRON/STEEL PAINTED W/ ZINC BY ELECTROLYSIS.,72103000
3848,0,1,2,Gulf Cooperation Council,CORRUGATED ZINC-PLATED IRON OR STEEL,72104100
3849,0,3,13,Other Arab League Countries,CORRUGATED ZINC-PLATED IRON OR STEEL,72104100
3850,0,0,1,North America,CORRUGATED ZINC-PLATED IRON OR STEEL,72104100
3851,0,9,33,European Union,CORRUGATED ZINC-PLATED IRON OR STEEL,72104100
3852,0,0,0,Other Country Groups,CORRUGATED ZINC-PLATED IRON OR STEEL,72104100
3853,0,23,74,Gulf Cooperation Council,OTHER ZINC-PLATED IRON OR STEEL,72104900
3854,0,7,18,Other Arab League Countries,OTHER ZINC-PLATED IRON OR STEEL,72104900
3855,0,3,12,North America,OTHER ZINC-PLATED IRON OR STEEL,72104900
3856,0,3,10,European Union,OTHER ZINC-PLATED IRON OR STEEL,72104900
3857,0,0,0,Other Country Groups,OTHER ZINC-PLATED IRON OR STEEL,72104900
3858,0,2,8,Gulf Cooperation Council,OTHER PAINTED/COVERED W/ ALUMINUM (IRON/CAST IRON),72106900
3859,0,3,8,Other Arab League Countries,OTHER PAINTED/COVERED W/ ALUMINUM (IRON/CAST IRON),72106900
3860,0,0,2,North America,OTHER PAINTED/COVERED W/ ALUMINUM (IRON/CAST IRON),72106900
3861,0,1,2,European Union,OTHER PAINTED/COVERED W/ ALUMINUM (IRON/CAST IRON),72106900
3862,0,0,0,Other Country Groups,OTHER PAINTED/COVERED W/ ALUMINUM (IRON/CAST IRON),72106900
3863,0,3,8,Other Arab League Countries,"IRON OR STEEL PAINTED, VARNISHED OR PLASTIC COATED",72107000
3864,0,0,0,Other Country Groups,"IRON OR STEEL PAINTED, VARNISHED OR PLASTIC COATED",72107000
3865,0,3,20,Gulf Cooperation Council,"OTHER FLAT-ROLLED PRODUCTS OF IRON, WIDTH (>600)MM, PLATED",72109000
