,Quantity/Units,Weight(1000 Tons),Value(million SAR),Country Group,Commodity,Commodity Code
3247,0,0,1,Other Country Groups,TUFTED CARPETS OF NYLON OR OTHER POLYAMIDES,57032000
3248,0,1,13,Gulf Cooperation Council,"MOQUETTE CARPETS AND RUGS, TUFTED",57033010
3249,0,0,2,Other Arab League Countries,"MOQUETTE CARPETS AND RUGS, TUFTED",57033010
3250,0,3,4,Islamic not Arabic countries,"MOQUETTE CARPETS AND RUGS, TUFTED",57033010
3251,0,1,2,"Asian not Arabic ,not Islamic","MOQUETTE CARPETS AND RUGS, TUFTED",57033010
3252,0,0,1,Australia and Oceania,"MOQUETTE CARPETS AND RUGS, TUFTED",57033010
3253,0,0,2,North America,"MOQUETTE CARPETS AND RUGS, TUFTED",57033010
3254,0,0,0,Other Country Groups,"MOQUETTE CARPETS AND RUGS, TUFTED",57033010
3255,0,0,1,Gulf Cooperation Council,OTHER TUFTED MANMADE TEXTILE CARPETS,57033090
3256,0,0,1,Other Arab League Countries,OTHER TUFTED MANMADE TEXTILE CARPETS,57033090
3257,0,0,2,"African not Arabic,not Islamic",OTHER TUFTED MANMADE TEXTILE CARPETS,57033090
3258,0,0,4,European Union,OTHER TUFTED MANMADE TEXTILE CARPETS,57033090
3259,0,0,0,Other Country Groups,OTHER TUFTED MANMADE TEXTILE CARPETS,57033090
3260,0,0,1,Other Arab League Countries,"OTHER TEXTILE CARPETS, TUFTED",57039090
3261,0,0,1,North America,"OTHER TEXTILE CARPETS, TUFTED",57039090
3262,0,0,0,Other Country Groups,"OTHER TEXTILE CARPETS, TUFTED",57039090
3263,0,0,2,Other Arab League Countries,"TILES OF A MAXIMUM AREA OF 0.3 M2, FELT",57041000
3264,0,0,2,Islamic not Arabic countries,"TILES OF A MAXIMUM AREA OF 0.3 M2, FELT",57041000
3265,0,0,1,"Asian not Arabic ,not Islamic","TILES OF A MAXIMUM AREA OF 0.3 M2, FELT",57041000
3266,0,0,3,Australia and Oceania,"TILES OF A MAXIMUM AREA OF 0.3 M2, FELT",57041000
3267,0,0,1,European Union,"TILES OF A MAXIMUM AREA OF 0.3 M2, FELT",57041000
3268,0,0,0,Other Country Groups,"TILES OF A MAXIMUM AREA OF 0.3 M2, FELT",57041000
3269,0,0,3,Other Arab League Countries,"CARPETS AND RUGS OF CHENILLE YARN, GUMMED PILE",57050011
3270,0,0,0,Other Country Groups,"CARPETS AND RUGS OF CHENILLE YARN, GUMMED PILE",57050011
3271,0,2,13,Gulf Cooperation Council,OTHER CARPETS NOT ELSEWHERE SPECIFIED,57050090
3272,0,0,0,Other Country Groups,OTHER CARPETS NOT ELSEWHERE SPECIFIED,57050090
3273,0,0,1,Other Arab League Countries,EMBROIDERY OF OTHER TEXTILE MATERIALS,58109900
3274,0,0,1,Islamic not Arabic countries,EMBROIDERY OF OTHER TEXTILE MATERIALS,58109900
3275,0,0,2,North America,EMBROIDERY OF OTHER TEXTILE MATERIALS,58109900
3276,0,0,1,European Union,EMBROIDERY OF OTHER TEXTILE MATERIALS,58109900
3277,0,0,0,Other Country Groups,EMBROIDERY OF OTHER TEXTILE MATERIALS,58109900
3278,0,0,3,Other Arab League Countries,ADHESIVE TAPE OF A WIDTH NOT EXCEEDING 20 CM,59061000
3279,0,0,1,Islamic not Arabic countries,ADHESIVE TAPE OF A WIDTH NOT EXCEEDING 20 CM,59061000
3280,0,0,0,Other Country Groups,ADHESIVE TAPE OF A WIDTH NOT EXCEEDING 20 CM,59061000
3281,0,0,1,South America,OTHER TEXTILE ARTICLES FOR TECHNICAL USES,59119000
3282,0,0,1,Other Country Groups,OTHER TEXTILE ARTICLES FOR TECHNICAL USES,59119000
3283,0,0,3,Gulf Cooperation Council,LOOPED PILE OF OTHER TEXTILE MATERIALS,60012900
3284,0,0,1,Other Country Groups,LOOPED PILE OF OTHER TEXTILE MATERIALS,60012900
3285,0,0,1,Gulf Cooperation Council,OTHER PILE FABRICS OF OTHER TEXTILE MATERIALS,60019900
3286,0,0,1,Other Arab League Countries,OTHER PILE FABRICS OF OTHER TEXTILE MATERIALS,60019900
3287,0,0,0,Other Country Groups,OTHER PILE FABRICS OF OTHER TEXTILE MATERIALS,60019900
3288,0,0,1,"African not Arabic,not Islamic","FEMALE OVERCOATS AND THE LIKE OF COTTON, KNITTED",61022000
3289,0,0,1,Other Country Groups,"FEMALE OVERCOATS AND THE LIKE OF COTTON, KNITTED",61022000
3290,0,0,2,Gulf Cooperation Council,"KNITTED MALE TROUSERS, SHORTS, ETC., OF COTTON",61034200
3291,0,0,0,Other Country Groups,"KNITTED MALE TROUSERS, SHORTS, ETC., OF COTTON",61034200
3292,0,0,3,Gulf Cooperation Council,KNITTED FEMALE DRESSES OF OTHER TEXTILE MATERIALS,61044900
3293,0,0,0,Other Country Groups,KNITTED FEMALE DRESSES OF OTHER TEXTILE MATERIALS,61044900
3294,0,0,19,Gulf Cooperation Council,KNITTED MALE SHIRTS OF COTTON,61051000
3295,0,0,0,Other Country Groups,KNITTED MALE SHIRTS OF COTTON,61051000
3296,0,0,1,Other Arab League Countries,KNITTED MALE SHIRTS OF MAN-MADE FIBERS,61052000
3297,0,0,1,Other Country Groups,KNITTED MALE SHIRTS OF MAN-MADE FIBERS,61052000
3298,0,0,2,Gulf Cooperation Council,KNITTED MALE UNDERWEAR OF COTTON,61071100
3299,0,0,0,Other Country Groups,KNITTED MALE UNDERWEAR OF COTTON,61071100
3300,0,0,1,Gulf Cooperation Council,KNITTED FEMALE UNDERGARMENTS OF COTTON,61082100
3301,0,0,0,Other Country Groups,KNITTED FEMALE UNDERGARMENTS OF COTTON,61082100
3302,0,0,1,Islamic not Arabic countries,OTHER KNITTED FEMALE GARMENTS OF MAN-MADE FIBERS,61089200
3303,0,0,1,"African not Arabic,not Islamic",OTHER KNITTED FEMALE GARMENTS OF MAN-MADE FIBERS,61089200
3304,0,0,0,Other Country Groups,OTHER KNITTED FEMALE GARMENTS OF MAN-MADE FIBERS,61089200
3305,0,0,4,Gulf Cooperation Council,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,61091000
3306,0,0,0,Other Country Groups,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,61091000
3307,0,0,2,Gulf Cooperation Council,KNITTED T-SHIRTS AND OTHER VESTS OF OTHER TEXTILES,61099000
3308,0,0,0,Other Country Groups,KNITTED T-SHIRTS AND OTHER VESTS OF OTHER TEXTILES,61099000
3309,0,0,9,Gulf Cooperation Council,"KNITTED BABIES' CLOTHES, OF COTTON",61112000
3310,0,0,0,Other Country Groups,"KNITTED BABIES' CLOTHES, OF COTTON",61112000
3311,0,0,1,Gulf Cooperation Council,"KNITTED BABIES' CLOTHES, OF SYNTHETIC FIBERS",61113000
3312,0,0,0,Other Country Groups,"KNITTED BABIES' CLOTHES, OF SYNTHETIC FIBERS",61113000
3313,0,0,1,Gulf Cooperation Council,OTHER KNITTED GARMENTS OF COTTON,61142000
3314,0,0,1,European Union,OTHER KNITTED GARMENTS OF COTTON,61142000
3315,0,0,3,Gulf Cooperation Council,OTHER KNITTED GARMENTS OF OTHER TEXTILES,61149000
3316,0,1,17,Other Arab League Countries,OTHER KNITTED GARMENTS OF OTHER TEXTILES,61149000
3317,0,0,0,Other Country Groups,OTHER KNITTED GARMENTS OF OTHER TEXTILES,61149000
3318,0,0,4,Gulf Cooperation Council,"SHAWLS, SCARVES AND THE LIKE, KNITTED",61171000
3319,0,0,0,Other Country Groups,"SHAWLS, SCARVES AND THE LIKE, KNITTED",61171000
3320,0,0,42,Gulf Cooperation Council,"MALE OVERCOATS, ETC., WOOL, NOT KNITTED",62011190
3321,0,0,0,Other Country Groups,"MALE OVERCOATS, ETC., WOOL, NOT KNITTED",62011190
3322,0,0,3,Gulf Cooperation Council,"WOMEN'S CLOAKS, OF MAN-MADE FIBERS, NOT KNITTED",62021310
3323,0,0,0,Other Country Groups,"WOMEN'S CLOAKS, OF MAN-MADE FIBERS, NOT KNITTED",62021310
3324,0,0,2,Other Arab League Countries,"MALE ENSEMBLES, OF OTHER TEXTILES, NOT KNITTED",62032900
3325,0,0,1,Islamic not Arabic countries,"MALE ENSEMBLES, OF OTHER TEXTILES, NOT KNITTED",62032900
3326,0,0,2,European Union,"MALE ENSEMBLES, OF OTHER TEXTILES, NOT KNITTED",62032900
3327,0,0,1,Other Country Groups,"MALE ENSEMBLES, OF OTHER TEXTILES, NOT KNITTED",62032900
3328,0,0,1,Gulf Cooperation Council,"MALE TROUSERS AND THE LIKE, COTTON, NOT KNITTED",62034200
3329,0,0,0,Other Country Groups,"MALE TROUSERS AND THE LIKE, COTTON, NOT KNITTED",62034200
3330,0,0,2,Gulf Cooperation Council,"FEMALE ENSEMBLES, COTTON, NOT KNITTED",62042200
3331,0,0,0,Other Country Groups,"FEMALE ENSEMBLES, COTTON, NOT KNITTED",62042200
3332,0,1,5,Gulf Cooperation Council,"FEMALE ENSEMBLES, OF OTHER TEXTILES, NOT KNITTED",62042900
3333,0,0,0,Other Country Groups,"FEMALE ENSEMBLES, OF OTHER TEXTILES, NOT KNITTED",62042900
3334,0,0,3,Gulf Cooperation Council,"FEMALE DRESSES, COTTON, NOT KNITTED",62044200
3335,0,0,1,European Union,"FEMALE DRESSES, COTTON, NOT KNITTED",62044200
3336,0,0,0,Other Country Groups,"FEMALE DRESSES, COTTON, NOT KNITTED",62044200
3337,0,0,2,Gulf Cooperation Council,"FEMALE DRESSES, OF OTHER TEXTILES, NOT KNITTED",62044900
3338,0,0,0,Other Country Groups,"FEMALE DRESSES, OF OTHER TEXTILES, NOT KNITTED",62044900
3339,0,0,2,Gulf Cooperation Council,"FEMALE SKIRTS, COTTON, NOT KNITTED",62045200
3340,0,0,1,European Union,"FEMALE SKIRTS, COTTON, NOT KNITTED",62045200
3341,0,0,2,Gulf Cooperation Council,"MALE SHIRTS, COTTON, NOT KNITTED",62052000
3342,0,2,2,Islamic not Arabic countries,"MALE SHIRTS, COTTON, NOT KNITTED",62052000
3343,0,2,2,"Asian not Arabic ,not Islamic","MALE SHIRTS, COTTON, NOT KNITTED",62052000
3344,0,0,1,Other Country Groups,"MALE SHIRTS, COTTON, NOT KNITTED",62052000
3345,0,0,1,Gulf Cooperation Council,"MALE SHIRTS, OF MAN-MADE FIBERS, NOT KNITTED",62053000
3346,0,0,0,Other Country Groups,"MALE SHIRTS, OF MAN-MADE FIBERS, NOT KNITTED",62053000
3347,0,0,1,Gulf Cooperation Council,"FEMALE SHIRTS, OF OTHER TEXTILES, NOT KNITTED",62069000
3348,0,0,1,European Union,"FEMALE SHIRTS, OF OTHER TEXTILES, NOT KNITTED",62069000
3349,0,0,0,Other Country Groups,"FEMALE SHIRTS, OF OTHER TEXTILES, NOT KNITTED",62069000
3350,0,0,1,Gulf Cooperation Council,"MALE UNDERWEAR, COTTON, NOT KNITTED",62071100
3351,0,0,1,Other Country Groups,"MALE UNDERWEAR, COTTON, NOT KNITTED",62071100
3352,0,1,36,Gulf Cooperation Council,Clothes for use one time of Propylene,62101010
3353,0,0,4,Other Arab League Countries,Clothes for use one time of Propylene,62101010
3354,0,0,7,European Union,Clothes for use one time of Propylene,62101010
3355,0,0,0,Other Country Groups,Clothes for use one time of Propylene,62101010
3356,0,0,1,Gulf Cooperation Council,OTHER QARMENTS,62101090
3357,0,0,5,Other Arab League Countries,OTHER QARMENTS,62101090
3358,0,0,1,European Union,OTHER QARMENTS,62101090
3359,0,0,0,Other Country Groups,OTHER QARMENTS,62101090
3360,0,0,7,Gulf Cooperation Council,"FEMALE OVERCOATS AND THE LIKE, RUBBERIZED, ETC.",62103000
3361,0,0,0,Other Country Groups,"FEMALE OVERCOATS AND THE LIKE, RUBBERIZED, ETC.",62103000
3362,0,0,6,Gulf Cooperation Council,"OTHER MALE GARMENTS, RUBBERIZED, ETC.",62104000
3363,0,1,2,Other Arab League Countries,"OTHER MALE GARMENTS, RUBBERIZED, ETC.",62104000
3364,0,4,4,Islamic not Arabic countries,"OTHER MALE GARMENTS, RUBBERIZED, ETC.",62104000
3365,0,3,2,"Asian not Arabic ,not Islamic","OTHER MALE GARMENTS, RUBBERIZED, ETC.",62104000
3366,0,0,1,Other Country Groups,"OTHER MALE GARMENTS, RUBBERIZED, ETC.",62104000
3367,0,0,3,Gulf Cooperation Council,"OTHER FEMALE GARMENTS, RUBBERIZED, ETC.",62105000
3368,0,3,9,Islamic not Arabic countries,"OTHER FEMALE GARMENTS, RUBBERIZED, ETC.",62105000
3369,0,2,5,"Asian not Arabic ,not Islamic","OTHER FEMALE GARMENTS, RUBBERIZED, ETC.",62105000
3370,0,0,2,European Union,"OTHER FEMALE GARMENTS, RUBBERIZED, ETC.",62105000
3371,0,0,0,Other Country Groups,"OTHER FEMALE GARMENTS, RUBBERIZED, ETC.",62105000
3372,0,0,4,European Union,"FEMALE SWIMWEAR, NOT KNITTED",62111200
3373,0,0,0,Other Country Groups,"FEMALE SWIMWEAR, NOT KNITTED",62111200
3374,0,0,2,Other Arab League Countries,"THOBES ""DISHDASHA"" OF COTTON",62113210
3375,0,0,1,Other Country Groups,"THOBES ""DISHDASHA"" OF COTTON",62113210
3376,0,0,8,Gulf Cooperation Council,OTHER GARMENTS AND SUITS FOR MENS OR BOYS OF COTTON,62113290
3377,0,0,1,European Union,OTHER GARMENTS AND SUITS FOR MENS OR BOYS OF COTTON,62113290
3378,0,0,1,Other Country Groups,OTHER GARMENTS AND SUITS FOR MENS OR BOYS OF COTTON,62113290
3379,0,0,1,Gulf Cooperation Council,OTHER GARMENTS AND SUITS FOR MENS OR BOYS OF MAN-MADE FIBRES,62113390
3380,0,0,0,Other Country Groups,OTHER GARMENTS AND SUITS FOR MENS OR BOYS OF MAN-MADE FIBRES,62113390
3381,0,0,10,Gulf Cooperation Council,OTHER GARMENTS AND SUITS FOR MENS OF OTHER TEXTILE MATERIALS,62113990
3382,0,2,3,Other Arab League Countries,OTHER GARMENTS AND SUITS FOR MENS OF OTHER TEXTILE MATERIALS,62113990
3383,0,1,1,Islamic not Arabic countries,OTHER GARMENTS AND SUITS FOR MENS OF OTHER TEXTILE MATERIALS,62113990
3384,0,0,0,Other Country Groups,OTHER GARMENTS AND SUITS FOR MENS OF OTHER TEXTILE MATERIALS,62113990
3385,0,0,2,Gulf Cooperation Council,FEMALE SPORTSWEAR OF COTTON,62114200
3386,0,0,1,Gulf Cooperation Council,FEMALE SPORTSWEAR OF MAN-MADE FIBERS,62114300
3387,0,2,2,Other Arab League Countries,FEMALE SPORTSWEAR OF MAN-MADE FIBERS,62114300
3388,0,1,1,Islamic not Arabic countries,FEMALE SPORTSWEAR OF MAN-MADE FIBERS,62114300
3389,0,0,1,"African not Arabic,not Islamic",FEMALE SPORTSWEAR OF MAN-MADE FIBERS,62114300
3390,0,0,0,Other Country Groups,FEMALE SPORTSWEAR OF MAN-MADE FIBERS,62114300
3391,0,0,3,Gulf Cooperation Council,FEMALE SPORTSWEAR OF OTHER TEXTILES,62114900
3392,0,0,1,European Union,FEMALE SPORTSWEAR OF OTHER TEXTILES,62114900
3393,0,0,0,Other Country Groups,FEMALE SPORTSWEAR OF OTHER TEXTILES,62114900
3394,0,0,1,Gulf Cooperation Council,BRASSIERES,62121000
3395,0,0,0,Other Country Groups,BRASSIERES,62121000
3396,0,0,1,Gulf Cooperation Council,"STOCKINGS ACCESSORIES, NOT KNITTED",62171010
3397,0,0,1,Other Country Groups,"STOCKINGS ACCESSORIES, NOT KNITTED",62171010
3398,0,0,1,Gulf Cooperation Council,OTHER BLANKETS AND TRAVELING RUGS,63019000
3399,0,1,4,Other Arab League Countries,OTHER BLANKETS AND TRAVELING RUGS,63019000
3400,0,4,4,Islamic not Arabic countries,OTHER BLANKETS AND TRAVELING RUGS,63019000
3401,0,3,3,"Asian not Arabic ,not Islamic",OTHER BLANKETS AND TRAVELING RUGS,63019000
3402,0,0,0,Other Country Groups,OTHER BLANKETS AND TRAVELING RUGS,63019000
3403,0,0,1,Other Arab League Countries,"BED LINEN OF OTHER TEXTILES, PRINTED",63022900
3404,0,0,0,Other Country Groups,"BED LINEN OF OTHER TEXTILES, PRINTED",63022900
3405,0,0,1,Gulf Cooperation Council,OTHER BED LINEN OF COTTON,63023100
3406,0,0,0,Other Country Groups,OTHER BED LINEN OF COTTON,63023100
3407,0,0,4,South America,TABLE LINEN OF MAN-MADE FIBERS,63025300
3408,0,0,1,European Union,TABLE LINEN OF MAN-MADE FIBERS,63025300
3409,0,0,0,Other Country Groups,TABLE LINEN OF MAN-MADE FIBERS,63025300
3410,0,0,1,Gulf Cooperation Council,"ORDINARY TOWELS, HAND TOWELS AND BATH TOWELS",63029120
3411,0,0,1,Other Arab League Countries,"ORDINARY TOWELS, HAND TOWELS AND BATH TOWELS",63029120
3412,0,0,0,Other Country Groups,"ORDINARY TOWELS, HAND TOWELS AND BATH TOWELS",63029120
3413,0,1,4,Gulf Cooperation Council,"CURTAINS AND DRAPES, COTTON, NOT KNITTED",63039110
3414,0,0,0,Other Country Groups,"CURTAINS AND DRAPES, COTTON, NOT KNITTED",63039110
3415,0,0,5,Gulf Cooperation Council,"OTHER BLINDS, ETC., OF SYNTHETIC FIBERS, NOT KNITTED",63039290
3416,0,0,0,Other Country Groups,"OTHER BLINDS, ETC., OF SYNTHETIC FIBERS, NOT KNITTED",63039290
3417,0,0,1,Gulf Cooperation Council,OTHER BEDSPREADS,63041900
3418,0,0,0,Other Country Groups,OTHER BEDSPREADS,63041900
3419,0,1,5,Other Arab League Countries,OTHER TEXTILE BAST SACKS AND BAGS,63051090
3420,0,0,0,Other Country Groups,OTHER TEXTILE BAST SACKS AND BAGS,63051090
3421,0,2,15,Gulf Cooperation Council,"Bags made of polyethylene, polypropylenes",63053300
3422,0,3,19,Other Arab League Countries,"Bags made of polyethylene, polypropylenes",63053300
3423,0,0,2,Islamic not Arabic countries,"Bags made of polyethylene, polypropylenes",63053300
3424,0,1,9,"African not Arabic,not Islamic","Bags made of polyethylene, polypropylenes",63053300
3425,0,1,9,European Union,"Bags made of polyethylene, polypropylenes",63053300
3426,0,0,0,Other Country Groups,"Bags made of polyethylene, polypropylenes",63053300
3427,0,0,1,Other Arab League Countries,OTHER SACKS AND BAGS OF MAN-MADE TEXTILES,63053900
3428,0,0,0,Other Country Groups,OTHER SACKS AND BAGS OF MAN-MADE TEXTILES,63053900
3429,0,0,1,Gulf Cooperation Council,SACKS AND BAGS OF OTHER TEXTILES,63059000
3430,0,0,1,Other Arab League Countries,SACKS AND BAGS OF OTHER TEXTILES,63059000
3431,0,0,2,Other Arab League Countries,"AWNINGS AND SUNBLINDS, SYNTHETIC FIBERS",63061220
3432,0,0,0,Other Country Groups,"AWNINGS AND SUNBLINDS, SYNTHETIC FIBERS",63061220
3433,0,0,1,Other Arab League Countries,"AWNINGS AND SUNBLINDS, OF OTHER TEXTILES",63061920
3434,0,0,0,Other Country Groups,"AWNINGS AND SUNBLINDS, OF OTHER TEXTILES",63061920
3435,0,1,5,Gulf Cooperation Council,TENTS OF OTHER TEXTILE MATERIALS,63062900
3436,0,0,0,Other Country Groups,TENTS OF OTHER TEXTILE MATERIALS,63062900
3437,0,5,16,Other Arab League Countries, Pneumatic mattresses,63064000
3438,0,0,0,Other Country Groups, Pneumatic mattresses,63064000
3439,0,0,1,Gulf Cooperation Council,MASKS OF THE KIND USED BY SURGEONS DURING OPERATION,63079097
3440,0,0,0,Other Country Groups,MASKS OF THE KIND USED BY SURGEONS DURING OPERATION,63079097
3441,0,1,8,Gulf Cooperation Council,OTHER MADE UP ARTICLES,63079099
3442,0,0,1,"Asian not Arabic ,not Islamic",OTHER MADE UP ARTICLES,63079099
3443,0,0,0,Other Country Groups,OTHER MADE UP ARTICLES,63079099
3444,0,2,1,Other Arab League Countries,"SORTED RAGS, TWINE AND THE LIKE",63101000
3445,0,1,1,Islamic not Arabic countries,"SORTED RAGS, TWINE AND THE LIKE",63101000
3446,0,25,41,"African not Arabic,not Islamic","SORTED RAGS, TWINE AND THE LIKE",63101000
3447,0,0,0,Other Country Groups,"SORTED RAGS, TWINE AND THE LIKE",63101000
3448,0,1,2,Islamic not Arabic countries,"OTHER RAGS, TWINE AND THE LIKE",63109000
3449,0,2,2,"Asian not Arabic ,not Islamic","OTHER RAGS, TWINE AND THE LIKE",63109000
3450,0,1,1,Other Country Groups,"OTHER RAGS, TWINE AND THE LIKE",63109000
3451,64579,0,1,Gulf Cooperation Council,"WATERPROOF FOOTWEAR, RUBBER/PLASTICS, WITH METAL TOE",64011000
3452,1606,0,0,Other Country Groups,"WATERPROOF FOOTWEAR, RUBBER/PLASTICS, WITH METAL TOE",64011000
3453,68641,0,1,Gulf Cooperation Council,"OTHER WATERPROOF FOOTWEAR, RUBBER/PLASTICS, UNATTACHED",64019900
3454,5300,0,0,Other Country Groups,"OTHER WATERPROOF FOOTWEAR, RUBBER/PLASTICS, UNATTACHED",64019900
3455,18179,0,1,Gulf Cooperation Council,OTHER SPORTS FOOTWEAR OF RUBBER OR PLASTICS,64021900
3456,19140,0,0,Other Country Groups,OTHER SPORTS FOOTWEAR OF RUBBER OR PLASTICS,64021900
3457,145694,0,5,Gulf Cooperation Council,OTHER RUBBER/PLASTICS FOOTWEAR COVERING THE ANKLE,64029100
3458,66148,0,0,Other Country Groups,OTHER RUBBER/PLASTICS FOOTWEAR COVERING THE ANKLE,64029100
3459,385777,0,7,Gulf Cooperation Council,OTHER RUBBER/PLASTICS FOOTWEAR,64029900
3460,9044,0,1,European Union,OTHER RUBBER/PLASTICS FOOTWEAR,64029900
3461,243874,0,1,Other Country Groups,OTHER RUBBER/PLASTICS FOOTWEAR,64029900
3462,9590,0,1,Gulf Cooperation Council,"OTHER SPORTSWEAR WITH LEATHER, RUBBER OR PLASTICS SOLES",64031900
3463,23047,0,1,Other Country Groups,"OTHER SPORTSWEAR WITH LEATHER, RUBBER OR PLASTICS SOLES",64031900
3464,78342,0,1,Gulf Cooperation Council,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000
3465,29310,0,0,Other Country Groups,"OTHER FOOTWEAR, LEATHER, WITH A METAL TOE-CAP",64034000
3466,123777,0,4,Gulf Cooperation Council,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910
3467,40000,0,4,North America,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910
3468,16410,0,0,Other Country Groups,"LEATHER FOOTWEAR NOT COVERING THE ANKLE, MALE",64035910
3469,48455,0,1,Gulf Cooperation Council,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110
3470,22074,0,3,North America,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110
3471,31180,0,3,South America,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110
3472,78734,0,0,Other Country Groups,MALE OTHER FOOTWEAR COVERING THE ANKLE,64039110
3473,118468,0,10,Gulf Cooperation Council,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910
3474,30277,0,0,Other Country Groups,MALE OTHER FOOTWEAR NOT COVERING THE ANKLE,64039910
3475,44941,0,3,Gulf Cooperation Council,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100
3476,28568,0,0,Other Country Groups,SPORTS FOOTWEAR; TENNIS SHOES AND THE LIKE,64041100
3477,84772,0,4,Gulf Cooperation Council,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900
3478,812385,0,2,"African not Arabic,not Islamic",OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900
3479,1380,0,2,European Union,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900
3480,3996,0,0,Other Country Groups,OTHER TEXTILE UPPER FOOTWEAR WITH RUBBER/PLASTIC SOLES,64041900
3481,108544,0,2,Gulf Cooperation Council,OTHER FOOTWEAR,64059000
3482,378261,0,1,Other Arab League Countries,OTHER FOOTWEAR,64059000
3483,12138,0,0,Other Country Groups,OTHER FOOTWEAR,64059000
3484,0,0,4,Gulf Cooperation Council,EMBROIDERED SHAMAGH,65050010
3485,0,0,0,Other Country Groups,EMBROIDERED SHAMAGH,65050010
3486,0,0,3,Gulf Cooperation Council,OTHER KNITTED HEADGEAR,65050090
3487,0,0,4,Gulf Cooperation Council,OTHER SAFETY HEADGEAR,65061090
3488,0,0,0,Other Country Groups,OTHER SAFETY HEADGEAR,65061090
3489,0,12,14,Gulf Cooperation Council,"CURBSTONES, FLAGSTONES OF GRANITE",68010020
3490,0,10,10,Other Arab League Countries,"CURBSTONES, FLAGSTONES OF GRANITE",68010020
3491,0,53,40,"Asian not Arabic ,not Islamic","CURBSTONES, FLAGSTONES OF GRANITE",68010020
3492,0,1,1,North America,"CURBSTONES, FLAGSTONES OF GRANITE",68010020
3493,0,1,1,European Union,"CURBSTONES, FLAGSTONES OF GRANITE",68010020
3494,0,0,0,Other Country Groups,"CURBSTONES, FLAGSTONES OF GRANITE",68010020
3495,0,1,1,Gulf Cooperation Council,"CURBSTONES, FLAGSTONES OF MARBLE",68010040
3496,0,1,0,Other Country Groups,"CURBSTONES, FLAGSTONES OF MARBLE",68010040
3497,0,1,1,Gulf Cooperation Council,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100
3498,0,0,0,Other Country Groups,"MARBLE, TRAVERTINE AND ALABASTER BUILDING STONE",68022100
3499,0,2,1,Gulf Cooperation Council,OTHER STONE FOR MOMUMENTS OR BUILDING,68022900
3500,0,0,0,Other Country Groups,OTHER STONE FOR MOMUMENTS OR BUILDING,68022900
